application_id,discipline,papers_5y,citations_5y,h_index,research_years,prior_grants,institution_tier,overseas_experience,age_group,novelty_score,feasibility_score,frontier_score,methodology_score,expected_impact,budget_reasonableness,project_risk,data_availability,ethics_compliance,team_size,interdisciplinarity,collaboration_strength,platform_support,true_funding_probability,funded
APP-0499,信息科学,6,79,3,2,0,双一流/国家级平台,无,青年,90.41,61.21,85.1,72.48,49.48,77.07,48.65,49.21,96.09,3,82.14,77.49,37.15,0.19782,1
APP-0500,工程技术,8,210,17,14,1,省部级重点单位,长期经历,中青年,65.31,70.5,60.59,66.4,60.22,79.86,29.41,80.55,86.55,5,67.44,63.56,53.69,0.257,0
APP-0501,管理科学,3,139,4,2,0,双一流/国家级平台,无,青年,64.7,61.09,68.01,86.65,59.3,76.03,53.87,78.89,90.24,6,38.84,72.91,40.65,0.09974,0
APP-0502,交叉学科,7,226,9,14,4,普通高校/机构,无,中青年,62.92,76.87,36.97,64.58,90.58,69.14,53.34,95.35,83.67,7,100.0,53.58,47.29,0.11936,0
APP-0503,交叉学科,8,258,12,7,0,双一流/国家级平台,无,中青年,96.66,69.21,54.54,65.49,49.43,91.04,57.91,94.92,72.53,9,28.36,58.9,65.7,0.2354,0
APP-0504,工程技术,6,226,4,2,0,省部级重点单位,短期交流,青年,63.65,73.58,72.06,66.26,77.88,90.13,64.94,72.34,79.74,5,68.39,62.39,54.59,0.0898,0
APP-0505,工程技术,9,134,9,4,0,普通高校/机构,短期交流,青年,88.86,71.65,82.33,70.05,88.21,69.61,37.54,85.35,87.9,6,40.07,79.36,75.02,0.26884,0
APP-0506,管理科学,11,683,12,13,1,双一流/国家级平台,无,中青年,58.59,68.56,59.01,78.97,79.11,73.0,52.54,73.92,88.78,7,91.62,36.56,69.16,0.34187,0
APP-0507,信息科学,10,195,13,8,2,省部级重点单位,无,中青年,78.59,51.93,100.0,49.86,72.98,83.26,62.02,63.59,96.51,5,45.38,43.64,70.2,0.08141,0
APP-0508,交叉学科,8,148,14,12,1,普通高校/机构,短期交流,中青年,75.41,72.47,72.71,80.28,63.4,89.39,39.16,65.83,77.4,5,50.31,39.95,42.5,0.13776,0
APP-0509,工程技术,11,547,2,6,0,普通高校/机构,短期交流,中青年,88.03,45.31,48.9,69.89,95.58,64.21,23.18,79.58,84.26,4,19.82,77.36,49.08,0.60247,1
APP-0510,生命科学,11,151,18,16,4,省部级重点单位,无,中青年,86.15,60.59,87.31,76.2,62.08,61.45,19.64,100.0,80.71,4,97.65,60.18,31.53,0.90875,1
APP-0511,生命科学,7,192,8,5,0,普通高校/机构,长期经历,青年,73.06,76.85,49.21,100.0,81.17,77.29,53.11,87.5,98.24,7,43.64,45.51,73.66,0.47244,0
APP-0512,交叉学科,9,120,17,11,2,普通高校/机构,短期交流,中青年,65.02,86.66,72.93,62.35,63.46,60.52,83.88,73.7,85.76,8,65.6,58.01,96.68,0.18705,0
APP-0513,生命科学,5,617,11,7,0,普通高校/机构,长期经历,青年,93.12,100.0,54.06,53.08,36.53,50.66,46.95,77.26,85.96,4,56.09,50.63,67.04,0.11633,0
APP-0514,信息科学,8,780,18,15,0,普通高校/机构,长期经历,中青年,63.72,64.0,47.64,71.52,61.69,64.16,59.03,77.12,81.64,5,44.97,36.18,68.55,0.03632,0
APP-0515,信息科学,6,128,7,6,0,普通高校/机构,长期经历,青年,42.52,57.89,82.43,73.58,63.5,79.01,1.49,68.65,79.75,13,11.45,84.69,54.96,0.08053,0
APP-0516,生命科学,4,143,3,1,0,省部级重点单位,短期交流,青年,47.84,77.31,64.1,80.33,63.71,92.64,57.47,81.35,67.51,4,51.43,59.31,60.32,0.0125,0
APP-0517,信息科学,14,283,12,9,1,普通高校/机构,短期交流,中青年,51.0,96.18,93.89,62.0,55.44,65.49,28.23,67.67,69.39,6,50.57,85.1,85.67,0.76363,1
APP-0518,管理科学,7,124,8,6,0,普通高校/机构,无,中青年,79.74,91.46,52.73,58.21,76.01,72.51,42.13,54.83,83.79,10,62.38,35.92,65.54,0.22786,1
APP-0519,生命科学,10,227,18,12,0,省部级重点单位,无,中青年,100.0,55.51,44.61,49.07,77.79,75.87,58.83,77.22,82.54,8,98.91,71.08,74.87,0.18668,0
APP-0520,交叉学科,5,117,13,12,2,普通高校/机构,短期交流,中青年,45.48,68.03,60.81,51.22,61.11,66.22,16.78,79.23,83.84,7,68.89,36.03,86.11,0.13778,1
APP-0521,交叉学科,14,105,24,31,3,省部级重点单位,无,资深,61.83,81.91,100.0,63.59,60.97,65.27,100.0,67.81,91.41,8,73.2,100.0,82.71,0.04335,0
APP-0522,信息科学,11,271,19,22,4,普通高校/机构,长期经历,资深,73.16,82.88,80.51,67.48,49.19,78.02,37.89,74.65,82.93,6,49.9,30.87,64.55,0.21387,1
APP-0523,生命科学,12,239,29,29,6,普通高校/机构,无,资深,92.09,78.29,76.31,95.85,70.07,59.63,65.82,84.41,78.52,5,29.73,94.33,65.8,0.74395,1
APP-0524,工程技术,12,301,17,17,2,普通高校/机构,无,中青年,61.76,63.72,76.8,47.0,88.05,64.79,79.85,69.22,79.9,5,50.41,61.64,57.43,0.03947,0
APP-0525,生命科学,7,148,13,13,4,省部级重点单位,无,中青年,79.68,78.16,60.73,73.36,88.06,71.57,55.86,63.29,84.44,5,41.31,58.71,72.48,0.4815,0
APP-0526,信息科学,7,123,12,6,0,普通高校/机构,无,中青年,68.75,83.01,100.0,59.56,56.41,77.87,25.45,59.36,78.2,5,55.0,72.61,56.97,0.43299,0
APP-0527,交叉学科,17,593,11,10,3,双一流/国家级平台,无,中青年,100.0,56.95,74.87,71.9,97.86,55.82,50.97,66.19,92.64,7,46.12,45.12,69.95,0.61525,1
APP-0528,交叉学科,7,221,2,5,1,普通高校/机构,无,青年,73.88,88.62,73.46,61.81,60.21,72.43,13.25,93.02,81.89,4,22.45,76.13,81.65,0.3716,1
APP-0529,管理科学,6,342,12,14,0,省部级重点单位,短期交流,中青年,76.62,83.89,82.77,82.46,49.74,58.51,43.38,67.02,84.52,6,81.34,77.45,35.34,0.86277,1
APP-0530,信息科学,6,190,8,4,1,省部级重点单位,无,青年,73.1,59.61,48.9,82.38,44.21,65.79,83.54,75.39,73.83,6,53.18,62.21,32.42,0.007,0
APP-0531,管理科学,9,169,7,3,1,普通高校/机构,无,青年,66.61,82.95,54.81,67.53,48.78,83.46,21.78,65.13,92.65,10,49.4,66.5,63.24,0.11988,0
APP-0532,管理科学,6,206,11,15,2,省部级重点单位,无,资深,84.35,81.38,64.32,87.71,71.34,73.11,44.71,63.85,96.39,4,33.9,96.73,75.37,0.73731,1
APP-0533,信息科学,5,33,9,2,0,普通高校/机构,无,青年,56.93,81.92,82.87,78.88,61.88,94.03,87.07,56.81,68.37,7,46.49,73.72,68.88,0.01653,0
APP-0534,工程技术,12,966,13,10,1,普通高校/机构,无,中青年,45.97,92.06,48.53,87.1,55.89,73.13,46.52,71.5,86.01,3,38.73,47.92,43.41,0.14604,0
APP-0535,生命科学,6,165,14,12,1,普通高校/机构,短期交流,中青年,70.05,69.85,66.99,68.44,52.44,85.62,32.13,62.24,80.92,6,32.12,75.51,79.3,0.18921,0
APP-0536,生命科学,9,794,11,6,0,省部级重点单位,短期交流,青年,82.6,74.64,64.87,81.37,48.62,83.54,69.76,89.1,84.84,5,59.25,52.32,96.44,0.36947,0
APP-0537,工程技术,15,170,16,20,4,双一流/国家级平台,无,资深,64.45,33.06,44.38,59.01,51.76,73.84,40.62,68.39,86.52,9,46.62,48.83,49.23,0.03158,0
APP-0538,生命科学,4,49,6,1,0,普通高校/机构,短期交流,青年,74.42,85.62,60.37,57.69,82.25,58.21,0.0,69.33,59.65,4,70.97,71.23,51.67,0.30644,0
APP-0539,生命科学,12,312,32,33,6,省部级重点单位,无,资深,56.13,84.27,76.13,97.34,94.85,72.74,22.79,67.3,89.59,6,48.79,43.83,64.44,0.65852,1
APP-0540,交叉学科,9,243,17,12,2,省部级重点单位,无,中青年,85.81,88.98,45.75,54.88,95.84,67.61,100.0,75.57,93.12,5,58.3,62.84,61.86,0.32088,1
APP-0541,交叉学科,17,419,13,6,1,普通高校/机构,长期经历,青年,80.47,56.89,89.17,63.33,76.99,67.14,62.85,92.36,94.25,4,57.73,74.13,84.45,0.56129,0
APP-0542,工程技术,10,237,10,4,0,省部级重点单位,无,青年,72.26,83.47,75.02,44.33,58.12,75.87,79.27,54.4,72.55,6,63.7,96.37,68.82,0.0371,0
APP-0543,交叉学科,7,104,1,1,0,省部级重点单位,长期经历,青年,74.19,84.26,73.19,58.0,55.31,56.61,29.42,74.17,81.69,3,39.18,73.49,59.04,0.10563,1
APP-0544,交叉学科,7,59,17,17,2,双一流/国家级平台,无,中青年,53.88,60.89,68.12,56.07,78.1,63.51,48.9,46.47,76.61,8,73.98,35.54,53.98,0.06394,0
APP-0545,生命科学,6,166,6,5,0,双一流/国家级平台,无,青年,54.46,84.78,51.62,60.29,62.06,61.86,46.62,88.35,62.85,8,32.4,38.35,38.03,0.07942,0
APP-0546,信息科学,12,107,21,16,1,普通高校/机构,无,资深,70.41,76.48,58.25,72.9,72.59,70.95,39.05,68.38,75.79,4,56.85,93.07,87.28,0.22962,1
APP-0547,信息科学,6,56,12,6,2,普通高校/机构,无,青年,78.68,46.23,73.43,76.03,96.89,64.78,54.2,47.58,71.16,9,31.9,50.58,74.67,0.05947,0
APP-0548,生命科学,14,220,27,34,2,省部级重点单位,长期经历,资深,79.34,78.18,58.23,55.91,69.47,65.57,27.7,50.86,85.35,7,53.59,34.7,62.46,0.12617,0
APP-0549,管理科学,7,206,6,1,0,普通高校/机构,无,青年,67.28,59.26,70.83,58.73,100.0,75.63,74.19,82.21,65.69,6,73.82,43.91,65.85,0.0386,0
APP-0550,信息科学,9,699,26,28,2,普通高校/机构,长期经历,资深,81.69,46.54,54.52,83.09,47.97,68.65,70.06,45.03,72.2,6,67.11,76.29,62.17,0.01485,0
APP-0551,工程技术,5,227,10,3,0,双一流/国家级平台,长期经历,青年,90.47,75.13,74.77,91.17,73.16,74.06,56.56,74.17,76.81,4,77.17,64.03,33.99,0.81979,1
APP-0552,生命科学,5,305,8,12,2,普通高校/机构,无,中青年,70.85,69.09,75.89,85.33,71.02,60.61,52.67,63.57,89.7,6,49.94,73.65,39.84,0.28804,1
APP-0553,生命科学,9,294,5,9,0,省部级重点单位,无,中青年,76.03,89.65,43.58,47.6,50.25,64.06,43.95,67.08,100.0,7,74.18,61.41,60.53,0.26262,0
APP-0554,交叉学科,6,175,6,2,0,双一流/国家级平台,无,青年,69.3,72.54,69.01,84.46,78.83,98.49,15.53,59.89,85.03,5,42.16,42.15,60.24,0.57637,1
APP-0555,生命科学,10,1070,14,23,2,普通高校/机构,无,资深,70.36,80.9,45.17,93.1,90.49,65.63,30.19,55.71,71.68,5,46.83,29.83,63.79,0.3348,0
APP-0556,信息科学,6,58,9,5,0,省部级重点单位,短期交流,青年,74.2,77.12,40.08,46.95,100.0,48.72,46.4,62.69,75.21,7,58.6,46.98,92.86,0.12061,0
APP-0557,信息科学,9,147,16,13,2,双一流/国家级平台,无,中青年,94.14,84.29,59.09,83.08,72.58,78.11,41.11,78.58,88.58,5,73.0,64.19,59.13,0.92941,1
APP-0558,工程技术,12,198,19,13,2,省部级重点单位,长期经历,中青年,83.9,57.59,100.0,71.93,35.6,65.5,71.42,65.61,68.54,5,45.05,40.7,51.03,0.03837,0
APP-0559,工程技术,11,408,16,17,0,普通高校/机构,短期交流,中青年,82.73,72.78,79.63,64.75,73.63,76.93,74.29,76.32,92.97,9,69.9,79.69,64.9,0.7682,1
APP-0560,工程技术,4,54,6,1,0,普通高校/机构,无,青年,66.1,68.03,88.88,70.38,77.87,72.93,38.8,66.37,84.73,5,60.62,44.0,40.25,0.08384,0
APP-0561,生命科学,7,256,9,3,0,双一流/国家级平台,短期交流,青年,60.32,79.15,77.13,74.76,62.24,80.6,30.86,79.17,80.75,4,62.74,32.26,66.64,0.47067,1
APP-0562,信息科学,8,254,6,6,0,普通高校/机构,无,青年,77.06,73.58,71.08,84.05,69.44,72.8,65.1,76.22,65.15,12,38.91,62.01,51.68,0.20125,0
APP-0563,交叉学科,7,265,11,5,2,省部级重点单位,长期经历,青年,88.17,61.4,81.43,83.38,58.27,71.28,64.3,61.89,91.2,6,48.31,75.69,67.83,0.2417,0
APP-0564,工程技术,4,171,7,2,0,普通高校/机构,无,青年,94.4,65.27,58.41,49.41,63.86,87.78,50.01,55.69,74.38,10,54.13,88.87,60.94,0.1676,1
APP-0565,工程技术,8,473,19,23,0,普通高校/机构,长期经历,资深,40.12,93.08,75.06,60.57,82.28,47.38,27.16,84.33,83.54,4,62.75,32.99,61.59,0.11713,0
APP-0566,工程技术,10,203,12,8,0,双一流/国家级平台,短期交流,中青年,100.0,46.28,85.66,70.22,88.22,58.09,43.08,57.8,80.43,8,39.85,87.63,74.65,0.15668,1
APP-0567,管理科学,8,246,12,11,2,省部级重点单位,长期经历,中青年,77.42,79.93,78.49,89.44,45.67,64.1,57.84,77.51,66.16,2,30.16,65.34,76.48,0.22494,0
APP-0568,生命科学,6,85,8,1,0,双一流/国家级平台,无,青年,83.82,87.38,86.64,33.54,57.82,53.69,79.82,70.47,79.69,7,13.34,50.82,98.56,0.00981,0
APP-0569,信息科学,2,35,8,7,2,普通高校/机构,短期交流,青年,49.38,78.1,70.74,61.06,40.58,68.25,45.76,63.05,69.9,6,70.92,74.25,75.8,0.0794,1
APP-0570,工程技术,8,548,11,7,1,省部级重点单位,无,中青年,68.92,97.59,93.38,49.14,95.41,67.06,33.34,76.44,75.48,9,74.88,86.4,59.84,0.87891,1
APP-0571,信息科学,8,103,5,2,0,双一流/国家级平台,短期交流,青年,82.7,83.14,64.88,51.2,79.93,85.7,95.93,90.52,86.33,9,15.81,31.78,53.25,0.06707,0
APP-0572,交叉学科,6,209,5,4,1,普通高校/机构,无,青年,56.73,75.38,99.77,81.81,33.98,72.94,42.56,79.38,89.02,8,57.51,54.24,69.9,0.13355,0
APP-0573,工程技术,10,297,12,8,0,普通高校/机构,无,中青年,34.45,63.47,76.6,62.09,64.97,71.44,34.12,71.94,81.82,4,48.46,52.2,88.84,0.02535,0
APP-0574,管理科学,7,335,7,7,1,双一流/国家级平台,无,中青年,76.36,75.64,62.24,38.66,61.46,69.44,41.85,94.32,73.16,5,80.34,73.27,78.56,0.17695,0
APP-0575,交叉学科,19,127,32,33,8,普通高校/机构,无,资深,71.35,79.54,50.31,66.94,53.9,61.38,40.86,44.89,75.53,10,51.79,88.28,51.89,0.2964,0
APP-0576,工程技术,6,246,12,7,0,省部级重点单位,无,青年,90.74,70.05,55.88,95.47,82.58,84.69,93.84,53.32,75.35,5,66.91,63.32,71.69,0.74556,1
APP-0577,交叉学科,7,150,9,9,3,双一流/国家级平台,短期交流,中青年,69.92,59.6,53.61,45.51,82.21,88.52,16.53,63.03,60.63,6,47.5,56.74,67.77,0.64235,1
APP-0578,工程技术,8,118,8,3,0,普通高校/机构,无,青年,70.87,53.14,66.67,75.93,70.31,59.45,61.89,91.29,82.73,5,42.26,70.02,81.83,0.01947,0
APP-0579,交叉学科,6,117,5,3,0,普通高校/机构,短期交流,青年,81.07,72.6,48.89,89.38,55.73,93.44,49.28,84.14,65.34,12,71.34,57.78,69.12,0.11528,0
APP-0580,信息科学,7,306,12,17,0,普通高校/机构,无,中青年,85.44,49.28,87.39,68.36,55.87,65.95,50.06,44.26,82.76,7,77.57,22.95,68.49,0.05979,0
APP-0581,工程技术,3,135,5,4,0,普通高校/机构,短期交流,青年,62.79,63.4,69.66,94.06,66.7,64.97,43.28,63.45,67.41,5,30.62,71.31,43.92,0.08544,0
APP-0582,工程技术,11,210,15,13,0,普通高校/机构,短期交流,中青年,84.28,35.96,69.05,60.42,58.69,79.67,56.29,50.14,69.94,6,78.85,79.74,77.46,0.34536,1
APP-0583,生命科学,6,66,11,6,1,省部级重点单位,无,中青年,65.22,81.66,50.52,87.8,65.91,80.74,51.76,69.39,88.69,6,36.5,81.33,40.36,0.28065,1
APP-0584,信息科学,10,105,11,7,2,普通高校/机构,短期交流,青年,72.21,86.16,56.46,84.73,74.93,73.14,40.97,83.53,82.25,9,9.36,41.19,65.52,0.33352,0
APP-0585,交叉学科,19,607,32,32,2,省部级重点单位,长期经历,资深,80.72,71.11,34.69,68.58,41.46,69.84,61.17,84.63,63.15,7,56.22,72.93,54.64,0.01289,0
APP-0586,工程技术,5,52,7,7,1,普通高校/机构,短期交流,中青年,82.99,95.64,92.27,49.67,53.87,88.07,33.81,74.02,76.41,5,66.14,89.59,53.63,0.68247,0
APP-0587,生命科学,11,211,12,11,1,普通高校/机构,无,中青年,76.14,88.86,46.73,55.98,65.46,66.52,93.64,63.62,84.62,8,25.69,100.0,73.9,0.07413,0
APP-0588,信息科学,8,994,16,8,1,普通高校/机构,无,中青年,57.95,76.72,47.87,38.53,91.05,73.17,70.19,68.57,75.81,9,16.34,70.62,63.95,0.07427,0
APP-0589,生命科学,19,502,23,32,5,省部级重点单位,短期交流,资深,47.69,68.41,89.2,76.72,79.53,94.33,59.77,80.25,78.57,8,46.1,79.71,23.31,0.09094,0
APP-0590,生命科学,3,136,4,1,0,省部级重点单位,无,青年,69.56,65.11,73.81,75.17,65.94,57.96,41.12,100.0,84.44,6,43.43,44.13,60.64,0.09874,1
APP-0591,交叉学科,9,96,14,17,0,普通高校/机构,短期交流,中青年,84.63,77.87,69.81,70.03,72.44,68.5,75.19,52.22,82.45,7,83.39,41.78,57.4,0.2822,0
APP-0592,信息科学,10,95,17,17,3,双一流/国家级平台,无,中青年,77.85,68.02,73.1,67.4,64.38,86.3,55.99,93.83,72.08,7,56.24,79.77,85.38,0.58474,1
APP-0593,信息科学,5,201,6,3,0,省部级重点单位,短期交流,青年,75.15,77.68,82.31,86.65,83.24,80.34,52.38,73.66,82.22,9,70.69,25.35,42.88,0.37561,1
APP-0594,工程技术,4,85,11,6,1,普通高校/机构,无,青年,71.91,78.71,69.5,72.87,72.94,84.73,39.34,82.3,79.13,5,60.19,64.8,96.59,0.53599,1
APP-0595,生命科学,11,489,29,32,5,双一流/国家级平台,无,资深,76.02,66.79,44.85,61.79,86.46,58.13,55.49,72.78,99.24,7,87.37,87.75,78.56,0.20478,1
APP-0596,信息科学,10,230,8,9,2,普通高校/机构,长期经历,中青年,59.08,85.34,79.0,70.91,44.31,77.85,83.67,91.06,80.97,6,38.17,74.83,59.27,0.04792,0
APP-0597,管理科学,11,2301,11,10,3,普通高校/机构,长期经历,中青年,82.14,66.8,74.34,95.62,53.1,70.58,57.9,74.95,83.35,9,54.24,74.71,56.88,0.69101,1
APP-0598,工程技术,8,128,14,12,0,省部级重点单位,长期经历,中青年,83.0,70.3,85.57,77.09,70.39,100.0,56.88,60.27,84.6,4,24.62,61.11,53.15,0.5617,1
APP-0599,交叉学科,14,363,20,16,3,普通高校/机构,长期经历,资深,67.38,56.31,49.26,63.93,73.9,83.71,51.98,76.75,78.78,4,72.23,54.62,69.43,0.23563,0
APP-0600,工程技术,12,147,27,20,4,普通高校/机构,无,资深,77.68,66.21,57.06,68.42,100.0,73.73,50.88,86.9,74.8,4,78.28,100.0,50.61,0.63972,1
APP-0601,工程技术,11,476,20,17,1,省部级重点单位,无,中青年,49.68,100.0,73.88,75.02,37.08,77.43,39.06,70.0,86.6,6,73.46,84.21,62.01,0.53081,0
APP-0602,管理科学,7,222,3,2,0,普通高校/机构,无,青年,74.34,57.39,53.83,63.53,65.47,74.65,35.18,38.89,86.68,10,53.51,77.23,45.53,0.05711,0
APP-0603,交叉学科,5,69,9,7,0,双一流/国家级平台,无,青年,70.27,76.13,32.71,62.38,64.75,82.39,65.87,68.28,100.0,6,26.21,62.5,76.12,0.12088,1
APP-0604,管理科学,7,135,11,8,2,双一流/国家级平台,无,中青年,88.37,63.64,70.96,68.85,69.81,63.72,89.09,71.47,89.42,9,54.27,51.49,66.88,0.11925,0
APP-0605,交叉学科,16,828,27,32,5,省部级重点单位,长期经历,资深,69.42,39.01,81.43,88.75,93.73,90.38,95.32,69.33,89.59,5,42.45,81.43,56.04,0.10159,0
APP-0606,管理科学,8,419,14,10,1,省部级重点单位,无,中青年,83.29,77.83,66.07,79.28,80.02,58.1,71.5,62.57,89.18,4,74.45,56.48,59.89,0.69351,1
APP-0607,交叉学科,9,82,2,5,2,省部级重点单位,无,青年,66.91,62.21,76.22,63.68,40.34,76.46,52.33,89.85,75.1,4,47.47,63.42,52.22,0.14211,0
APP-0608,生命科学,5,95,8,2,0,双一流/国家级平台,无,青年,42.28,74.47,74.05,80.3,90.54,64.11,68.04,34.41,69.42,8,47.04,73.08,69.33,0.03848,0
APP-0609,管理科学,8,607,8,6,2,普通高校/机构,无,中青年,69.07,83.86,68.16,69.11,90.09,74.51,31.84,71.41,71.96,5,99.48,65.77,42.66,0.86447,1
APP-0610,信息科学,8,167,18,19,3,普通高校/机构,无,资深,74.56,73.28,70.04,73.48,70.21,85.86,62.85,71.62,88.88,8,71.99,89.9,79.33,0.3996,1
APP-0611,工程技术,9,231,14,6,0,省部级重点单位,短期交流,青年,73.96,74.6,88.24,72.3,40.12,53.45,70.78,100.0,96.22,2,77.52,38.24,66.95,0.16053,0
APP-0612,工程技术,7,325,8,10,1,省部级重点单位,无,中青年,74.16,57.85,53.54,41.57,63.57,71.97,70.48,69.78,89.34,10,45.76,63.21,56.37,0.05125,0
APP-0613,交叉学科,8,78,12,9,1,普通高校/机构,短期交流,中青年,65.42,79.9,79.6,29.38,73.5,56.72,83.35,76.68,80.33,7,33.99,100.0,73.99,0.13144,0
APP-0614,交叉学科,23,257,31,30,6,省部级重点单位,长期经历,资深,67.79,67.34,50.29,71.95,81.94,70.65,38.03,71.88,98.77,7,77.34,78.15,70.61,0.32466,0
APP-0615,信息科学,11,197,9,4,0,普通高校/机构,短期交流,青年,57.36,42.02,56.08,57.91,37.67,56.69,40.15,71.42,77.56,9,85.84,58.45,46.22,0.01479,0
APP-0616,管理科学,14,658,16,21,6,双一流/国家级平台,短期交流,资深,46.04,81.58,85.94,47.69,53.69,75.94,45.7,96.44,70.52,3,30.27,76.38,86.23,0.19995,0
APP-0617,管理科学,9,398,21,17,4,普通高校/机构,无,中青年,70.62,85.86,49.85,58.31,83.57,68.89,27.69,53.33,84.53,10,45.65,61.14,21.56,0.29979,0
APP-0618,信息科学,3,143,13,13,0,普通高校/机构,无,中青年,62.31,90.74,64.38,81.02,90.03,82.97,60.77,59.99,94.92,3,37.71,88.39,82.52,0.18527,0
APP-0619,生命科学,8,170,4,1,1,普通高校/机构,无,青年,86.04,100.0,100.0,73.65,72.89,88.74,66.55,81.31,73.56,4,65.63,76.78,61.23,0.86641,1
APP-0620,生命科学,4,227,11,10,2,普通高校/机构,长期经历,中青年,43.63,80.83,83.38,79.03,84.38,74.13,61.23,73.85,64.95,6,77.73,46.4,80.84,0.15494,0
APP-0621,管理科学,11,220,12,11,0,普通高校/机构,短期交流,中青年,75.78,77.2,56.94,74.89,73.28,84.72,52.99,65.75,82.38,6,48.63,66.29,88.49,0.57382,1
APP-0622,工程技术,7,242,3,2,0,普通高校/机构,无,青年,99.58,85.28,59.51,57.06,81.41,90.59,81.14,68.94,89.71,4,48.58,69.54,56.73,0.49647,1
APP-0623,交叉学科,14,544,18,16,1,普通高校/机构,无,中青年,69.62,57.58,65.45,79.1,68.32,62.93,61.5,83.71,52.35,4,16.87,70.43,57.53,0.03484,0
APP-0624,工程技术,5,386,7,6,0,普通高校/机构,短期交流,中青年,71.96,46.59,87.68,76.61,73.68,91.22,37.95,77.28,91.77,7,36.92,67.74,69.35,0.11056,0
APP-0625,交叉学科,5,123,11,6,1,普通高校/机构,短期交流,中青年,77.54,63.32,52.98,67.47,46.45,73.56,0.0,59.31,68.33,10,86.15,72.17,44.73,0.28694,0
APP-0626,信息科学,12,207,12,7,1,普通高校/机构,无,青年,78.56,87.88,52.07,69.76,77.55,62.26,43.38,73.57,89.25,8,65.85,69.54,58.36,0.41347,0
APP-0627,管理科学,3,208,14,7,1,普通高校/机构,长期经历,中青年,66.69,60.74,78.7,79.3,45.96,77.58,50.78,69.25,62.03,8,74.53,49.02,56.92,0.10103,0
APP-0628,生命科学,7,406,6,2,0,普通高校/机构,短期交流,青年,58.89,76.52,42.78,59.26,77.54,73.13,50.95,77.06,67.25,7,48.7,53.78,43.84,0.03667,0
APP-0629,工程技术,12,184,25,31,2,普通高校/机构,短期交流,资深,80.49,78.03,54.33,83.14,58.98,57.12,56.47,65.18,88.19,7,50.54,57.43,56.02,0.02977,0
APP-0630,管理科学,8,91,19,26,2,普通高校/机构,无,资深,47.2,73.42,66.72,76.35,71.92,60.79,39.26,51.88,94.16,4,56.37,63.72,76.8,0.19657,1
APP-0631,交叉学科,7,368,12,1,0,普通高校/机构,无,青年,82.82,52.11,67.49,69.03,50.76,93.65,52.36,80.09,81.91,6,62.48,57.48,75.57,0.07549,0
APP-0632,交叉学科,7,57,10,4,0,省部级重点单位,长期经历,青年,66.91,74.8,47.53,88.91,57.94,77.34,29.34,78.23,100.0,8,83.52,81.85,60.99,0.60376,1
APP-0633,生命科学,6,49,4,1,0,双一流/国家级平台,短期交流,青年,72.04,64.1,73.31,52.17,71.89,91.78,58.7,91.23,71.77,10,42.54,44.72,65.06,0.03513,0
APP-0634,信息科学,6,124,20,14,2,双一流/国家级平台,无,中青年,65.17,93.84,76.31,63.02,78.07,69.0,71.77,50.26,71.65,7,53.24,30.78,58.83,0.1748,0
APP-0635,生命科学,12,263,25,21,2,省部级重点单位,短期交流,资深,90.6,85.92,58.06,60.13,83.5,64.38,41.36,68.94,78.98,3,40.13,97.4,34.06,0.6347,1
APP-0636,生命科学,18,178,15,17,2,省部级重点单位,无,中青年,75.24,64.59,92.91,73.66,47.6,53.8,48.77,66.54,78.5,7,16.64,47.28,46.72,0.06643,0
APP-0637,工程技术,10,243,8,7,2,普通高校/机构,短期交流,青年,67.82,94.72,73.09,84.37,41.98,85.62,65.77,64.06,84.83,8,74.4,81.81,80.3,0.49984,0
