application_id,discipline,predicted_funding_probability,ai_recommendation,confidence,project_risk,fairness_audit_share,routing,routing_reason,true_label,true_funding_probability
APP-0567,管理科学,0.15667,建议不资助,0.68667,57.84,0.05099,fast_track,高置信且解释风险较低，可进入快速复核,0,0.22494
APP-0568,生命科学,0.04172,建议不资助,0.91657,79.82,0.0482,regular_review,进入常规人工复核,0,0.00981
APP-0569,信息科学,0.11146,建议不资助,0.77708,45.76,0.06153,fast_track,高置信且解释风险较低，可进入快速复核,1,0.0794
APP-0570,工程技术,0.57265,建议资助,0.14529,33.34,0.0363,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.87891
APP-0571,信息科学,0.02281,建议不资助,0.95438,95.93,0.05687,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.06707
APP-0572,交叉学科,0.13261,建议不资助,0.73478,42.56,0.06181,fast_track,高置信且解释风险较低，可进入快速复核,0,0.13355
APP-0573,工程技术,0.18452,建议不资助,0.63095,34.12,0.08239,regular_review,进入常规人工复核,0,0.02535
APP-0574,管理科学,0.35141,建议不资助,0.29718,41.85,0.0899,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.17695
APP-0575,交叉学科,0.14999,建议不资助,0.70002,40.86,0.04331,fast_track,高置信且解释风险较低，可进入快速复核,0,0.2964
APP-0576,工程技术,0.46487,建议不资助,0.07027,93.84,0.03552,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.74556
APP-0577,交叉学科,0.12736,建议不资助,0.74528,16.53,0.08998,fast_track,高置信且解释风险较低，可进入快速复核,1,0.64235
APP-0578,工程技术,0.12473,建议不资助,0.75055,61.89,0.07985,regular_review,进入常规人工复核,0,0.01947
APP-0579,交叉学科,0.2355,建议不资助,0.529,49.28,0.07789,regular_review,进入常规人工复核,0,0.11528
APP-0580,信息科学,0.40264,建议不资助,0.19473,50.06,0.06637,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.05979
APP-0581,工程技术,0.08885,建议不资助,0.8223,43.28,0.06366,fast_track,高置信且解释风险较低，可进入快速复核,0,0.08544
APP-0582,工程技术,0.42785,建议不资助,0.14429,56.29,0.06307,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.34536
APP-0583,生命科学,0.28208,建议不资助,0.43585,51.76,0.05179,regular_review,进入常规人工复核,1,0.28065
APP-0584,信息科学,0.17944,建议不资助,0.64113,40.97,0.05585,regular_review,进入常规人工复核,0,0.33352
APP-0585,交叉学科,0.01448,建议不资助,0.97104,61.17,0.02896,regular_review,进入常规人工复核,0,0.01289
APP-0586,工程技术,0.3132,建议不资助,0.37359,33.81,0.04694,regular_review,进入常规人工复核,0,0.68247
APP-0587,生命科学,0.12748,建议不资助,0.74504,93.64,0.05979,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.07413
APP-0588,信息科学,0.02899,建议不资助,0.94203,70.19,0.0501,regular_review,进入常规人工复核,0,0.07427
APP-0589,生命科学,0.17973,建议不资助,0.64053,59.77,0.02866,regular_review,进入常规人工复核,0,0.09094
APP-0590,生命科学,0.15013,建议不资助,0.69973,41.12,0.0465,fast_track,高置信且解释风险较低，可进入快速复核,1,0.09874
APP-0591,交叉学科,0.36449,建议不资助,0.27103,75.19,0.05836,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.2822
APP-0592,信息科学,0.64015,建议资助,0.2803,55.99,0.12047,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.58474
APP-0593,信息科学,0.37796,建议不资助,0.24409,52.38,0.04728,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.37561
APP-0594,工程技术,0.45189,建议不资助,0.09622,39.34,0.08074,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.53599
APP-0595,生命科学,0.53331,建议资助,0.06663,55.49,0.0586,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.20478
APP-0596,信息科学,0.11691,建议不资助,0.76618,83.67,0.06761,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.04792
APP-0597,管理科学,0.39535,建议不资助,0.2093,57.9,0.08771,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.69101
APP-0598,工程技术,0.32525,建议不资助,0.3495,56.88,0.05392,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.5617
APP-0599,交叉学科,0.2394,建议不资助,0.52121,51.98,0.08292,regular_review,进入常规人工复核,0,0.23563
APP-0600,工程技术,0.55923,建议资助,0.11847,50.88,0.06889,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.63972
APP-0601,工程技术,0.51315,建议资助,0.0263,39.06,0.04234,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.53081
APP-0602,管理科学,0.11588,建议不资助,0.76824,35.18,0.07864,fast_track,高置信且解释风险较低，可进入快速复核,0,0.05711
APP-0603,交叉学科,0.07388,建议不资助,0.85223,65.87,0.05241,regular_review,进入常规人工复核,1,0.12088
APP-0604,管理科学,0.3447,建议不资助,0.3106,89.09,0.09173,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.11925
APP-0605,交叉学科,0.07105,建议不资助,0.85789,95.32,0.02948,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.10159
APP-0606,管理科学,0.39079,建议不资助,0.21841,71.5,0.05314,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.69351
APP-0607,交叉学科,0.05502,建议不资助,0.88996,52.33,0.04326,fast_track,高置信且解释风险较低，可进入快速复核,0,0.14211
APP-0608,生命科学,0.14599,建议不资助,0.70802,68.04,0.09366,regular_review,进入常规人工复核,0,0.03848
APP-0609,管理科学,0.86896,建议资助,0.73793,31.84,0.05393,fast_track,高置信且解释风险较低，可进入快速复核,1,0.86447
APP-0610,信息科学,0.61255,建议资助,0.22511,62.85,0.06928,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.3996
APP-0611,工程技术,0.18603,建议不资助,0.62793,70.78,0.03544,regular_review,进入常规人工复核,0,0.16053
APP-0612,工程技术,0.03244,建议不资助,0.93512,70.48,0.0539,regular_review,进入常规人工复核,0,0.05125
APP-0613,交叉学科,0.04872,建议不资助,0.90256,83.35,0.04687,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.13144
APP-0614,交叉学科,0.34188,建议不资助,0.31623,38.03,0.04279,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.32466
APP-0615,信息科学,0.0604,建议不资助,0.87921,40.15,0.04512,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01479
APP-0616,管理科学,0.30151,建议不资助,0.39698,45.7,0.04249,regular_review,进入常规人工复核,0,0.19995
APP-0617,管理科学,0.20846,建议不资助,0.58309,27.69,0.0659,regular_review,进入常规人工复核,0,0.29979
APP-0618,信息科学,0.33489,建议不资助,0.33022,60.77,0.06263,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.18527
APP-0619,生命科学,0.69114,建议资助,0.38227,66.55,0.05118,regular_review,进入常规人工复核,1,0.86641
APP-0620,生命科学,0.46556,建议不资助,0.06888,61.23,0.07359,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.15494
APP-0621,管理科学,0.37335,建议不资助,0.25329,52.99,0.11593,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.57382
APP-0622,工程技术,0.19905,建议不资助,0.60191,81.14,0.05233,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.49647
APP-0623,交叉学科,0.0794,建议不资助,0.8412,61.5,0.06445,regular_review,进入常规人工复核,0,0.03484
APP-0624,工程技术,0.20333,建议不资助,0.59335,37.95,0.07159,regular_review,进入常规人工复核,0,0.11056
APP-0625,交叉学科,0.23653,建议不资助,0.52695,0.0,0.06008,regular_review,进入常规人工复核,0,0.28694
APP-0626,信息科学,0.38653,建议不资助,0.22695,43.38,0.08314,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.41347
APP-0627,管理科学,0.10733,建议不资助,0.78535,50.78,0.08122,fast_track,高置信且解释风险较低，可进入快速复核,0,0.10103
APP-0628,生命科学,0.02037,建议不资助,0.95926,50.95,0.04976,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03667
APP-0629,工程技术,0.14629,建议不资助,0.70741,56.47,0.07093,fast_track,高置信且解释风险较低，可进入快速复核,0,0.02977
APP-0630,管理科学,0.25477,建议不资助,0.49046,39.26,0.06942,regular_review,进入常规人工复核,1,0.19657
APP-0631,交叉学科,0.12856,建议不资助,0.74287,52.36,0.08356,fast_track,高置信且解释风险较低，可进入快速复核,0,0.07549
APP-0632,交叉学科,0.52894,建议资助,0.05788,29.34,0.04462,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.60376
APP-0633,生命科学,0.03927,建议不资助,0.92145,58.7,0.07859,fast_track,高置信且解释风险较低，可进入快速复核,0,0.03513
APP-0634,信息科学,0.21075,建议不资助,0.5785,71.77,0.08351,regular_review,进入常规人工复核,0,0.1748
APP-0635,生命科学,0.68593,建议资助,0.37186,41.36,0.02882,regular_review,进入常规人工复核,1,0.6347
APP-0636,生命科学,0.07844,建议不资助,0.84313,48.77,0.04384,fast_track,高置信且解释风险较低，可进入快速复核,0,0.06643
APP-0637,工程技术,0.4313,建议不资助,0.13739,65.77,0.05551,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.49984
APP-0638,管理科学,0.19178,建议不资助,0.61645,46.22,0.03641,regular_review,进入常规人工复核,0,0.08835
APP-0639,管理科学,0.05692,建议不资助,0.88617,64.32,0.03261,regular_review,进入常规人工复核,0,0.05775
APP-0640,交叉学科,0.4148,建议不资助,0.1704,71.0,0.07245,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.36487
APP-0641,管理科学,0.43798,建议不资助,0.12404,57.89,0.07266,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.65473
APP-0642,管理科学,0.23738,建议不资助,0.52524,48.14,0.07568,regular_review,进入常规人工复核,0,0.379
APP-0643,生命科学,0.19466,建议不资助,0.61068,76.3,0.04524,regular_review,进入常规人工复核,1,0.32384
APP-0644,信息科学,0.3316,建议不资助,0.33679,55.46,0.07427,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.27462
APP-0645,工程技术,0.10397,建议不资助,0.79207,62.59,0.06976,regular_review,进入常规人工复核,0,0.14546
APP-0646,交叉学科,0.1484,建议不资助,0.7032,60.3,0.10113,regular_review,进入常规人工复核,0,0.06043
APP-0647,生命科学,0.04551,建议不资助,0.90898,53.18,0.04696,fast_track,高置信且解释风险较低，可进入快速复核,0,0.00767
APP-0648,工程技术,0.21009,建议不资助,0.57981,45.52,0.09609,regular_review,进入常规人工复核,0,0.07556
APP-0649,工程技术,0.51899,建议资助,0.03798,47.05,0.03838,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.52197
APP-0650,生命科学,0.2642,建议不资助,0.47159,56.44,0.07816,regular_review,进入常规人工复核,0,0.65322
APP-0651,信息科学,0.10526,建议不资助,0.78947,53.94,0.04334,fast_track,高置信且解释风险较低，可进入快速复核,0,0.0229
APP-0652,交叉学科,0.51583,建议资助,0.03167,10.55,0.04175,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.72994
APP-0653,工程技术,0.11006,建议不资助,0.77988,48.04,0.04118,fast_track,高置信且解释风险较低，可进入快速复核,0,0.14742
APP-0654,信息科学,0.27949,建议不资助,0.44101,14.7,0.0468,regular_review,进入常规人工复核,0,0.3519
APP-0655,交叉学科,0.17852,建议不资助,0.64295,41.87,0.0322,regular_review,进入常规人工复核,0,0.17401
APP-0656,信息科学,0.01276,建议不资助,0.97448,56.76,0.065,fast_track,高置信且解释风险较低，可进入快速复核,0,0.01065
APP-0657,交叉学科,0.16929,建议不资助,0.66142,43.45,0.07529,fast_track,高置信且解释风险较低，可进入快速复核,0,0.1788
APP-0658,信息科学,0.11501,建议不资助,0.76998,64.06,0.06711,regular_review,进入常规人工复核,0,0.22573
APP-0659,工程技术,0.0176,建议不资助,0.96479,56.95,0.07324,fast_track,高置信且解释风险较低，可进入快速复核,0,0.00278
APP-0660,信息科学,0.07169,建议不资助,0.85662,6.88,0.05925,fast_track,高置信且解释风险较低，可进入快速复核,0,0.13693
APP-0661,信息科学,0.03807,建议不资助,0.92386,73.96,0.04798,regular_review,进入常规人工复核,0,0.06296
APP-0662,交叉学科,0.00894,建议不资助,0.98211,54.99,0.04576,fast_track,高置信且解释风险较低，可进入快速复核,0,0.00254
APP-0663,生命科学,0.07551,建议不资助,0.84899,38.62,0.08607,fast_track,高置信且解释风险较低，可进入快速复核,0,0.06611
APP-0664,生命科学,0.51252,建议资助,0.02503,40.6,0.07301,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,1,0.78043
APP-0665,信息科学,0.32935,建议不资助,0.34131,8.31,0.07671,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.36994
APP-0666,管理科学,0.29951,建议不资助,0.40098,54.36,0.08355,regular_review,进入常规人工复核,0,0.40224
APP-0667,管理科学,0.14844,建议不资助,0.70311,63.02,0.06432,regular_review,进入常规人工复核,0,0.09869
APP-0668,交叉学科,0.25084,建议不资助,0.49832,38.91,0.09756,regular_review,进入常规人工复核,0,0.29629
APP-0669,信息科学,0.21871,建议不资助,0.56259,31.9,0.0449,regular_review,进入常规人工复核,0,0.08365
APP-0670,信息科学,0.10982,建议不资助,0.78036,52.81,0.03678,fast_track,高置信且解释风险较低，可进入快速复核,0,0.24021
APP-0671,生命科学,0.07679,建议不资助,0.84643,73.89,0.07012,regular_review,进入常规人工复核,0,0.06043
APP-0672,工程技术,0.61986,建议资助,0.23972,71.82,0.0671,expert_review,低置信、高风险或存在偏差审计信号，建议专家重点审查,0,0.59329
APP-0673,交叉学科,0.15534,建议不资助,0.68931,79.66,0.03818,regular_review,进入常规人工复核,0,0.14872
